ID	representative	average_score	family_size	rotation_matrix	rotation_type
3000774	2FTX_B_155_213	0.5578	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002023	5A3F_B_323_495	0.8065999999999999	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001460	1IWP_G_4_141	0.98725	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000780	1IZ5_A_2_120	0.7089617647058823	34	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001236	1KP6_A_1_79		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002681	5B1Q_B_8_455		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001838	3MPZ_B_2_121	0.5995711111111112	50	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001458	3D1M_A_41_188	0.7489199999999999	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001800	1AB4_A_162_522	0.84695	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000328	2PK7_A_3_61	0.8215166666666667	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000926	3IEW_A_1_159	0.9519277777777776	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002229	4DCZ_A_149_203		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002827	4Y7S_A_34_144		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002686	2KT5_B_103_138		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001003	1R6R_A_21_100	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001231	1U0S_A_175_260	0.8177	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001655	5IY6_K_1_117	0.9127928571428572	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000787	5XTE_G_2_52	0.97665	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001467	1IQO_A_2_88		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000773	1LNL_A_3_304	0.8580500000000001	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002024	1D2E_A_257_343	0.6437444444444446	54	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002818	4AFJ_X_200_222		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002216	2BIC_A_1_52		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001493	1CQ3_A_1_224	0.7289714285714286	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000541	2H1T_A_2_187		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002672	3GNU_P_1_212	0.959	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000919	1JG5_A_1_83	0.98705	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000125	2IOY_A_2_275	0.75715375	80	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000317	1ZJC_A_183_415	0.9751	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002440	5FM1_A_55_260	0.6234599999999999	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001238	1TWF_I_50_121	0.5509181818181816	28	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001836	5CE8_A_1_295	0.8737966666666664	30	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000548	2BBG_A_1_40		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002811	2JXC_B_301_340		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002449	1I9G_A_4_67	0.7781384615384614	13	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000910	2DM9_A_81_198		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001663	1PPR_M_1_156	0.98375	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000583	1O13_A_1_107	0.8332333333333333	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001451	4JRU_A_25_225	0.870335294117647	17	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001809	2I15_A_1_129		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001035	1GPM_A_405_525		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002482	5BWA_B_124_219	0.848	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001207	1JOC_A_1289_1347		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000113	4FXC_A_1_98	0.7168249999999999	49	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002644	5NPT_A_1_143	0.70165	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002476	4GL6_A_28_264		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000321	3ELG_A_89_146	0.6321189189189189	42	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002012	1M1L_A_27_262		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000745	4ARG_C_1_129	0.8273636363636363	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001697	1L3L_A_2_169		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000577	1JHN_A_270_411	0.8559	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002220	2LM0_A_1503_1568	1.0	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000917	6BUC_A_1_36	0.8927	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000319	1KK8_A_29_76	0.804775	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002816	5D0Q_C_229_344	0.6495333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002218	4RG9_S_74_107		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000789	1T95_A_11_86	0.84625	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001469	1NY9_A_160_253		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002688	5G05_M_1_67	0.93445	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001831	1PPJ_B_236_439	0.6007423076923077	26	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000570	2ESK_A_1_147	0.8421902439024389	82	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002227	3OQQ_A_40_140		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002015	2NNU_A_1_200	0.956825	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002829	4F3F_C_7_64		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000742	1AYO_A_3_132	0.9045	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001690	2QOG_B_1_133	0.9121666666666668	75	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002471	3JD5_h_319_386	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000326	1ZBP_A_89_265		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000928	3C03_A_247_343	0.94066	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000114	1DPO_A_16_245	0.6682897297297298	185	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002643	3TL4_X_2_113	0.8567	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002485	3KBY_A_1_142		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001200	1DQA_A_587_703	0.8017000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001032	2IOJ_A_206_319	0.79065	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000584	1VR0_A_1_235	0.9400666666666668	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001456	1AQ5_A_4_47		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001664	1O70_A_468_624	0.7960333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001524	1WIH_A_8_78	0.8692222222222222	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002193	2L5G_B_167_207	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001716	3D31_C_54_260	0.84062	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001372	2L7H_A_278_331		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001140	1G2R_A_4_97		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000092	1HUX_A_2_95	0.5240670391061452	183	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002503	4OH8_B_2_47		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001386	1NG7_A_2_60	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000254	2JQA_A_26_145		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000066	5ES1_A_51_312	0.794843583535109	413	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001988	1U84_A_3_83		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002731	1Z65_A_1_30	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000402	1UOY_A_1_64	0.95385	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002355	3PIH_A_288_379	1.0	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002167	5A5T_F_262_377	1.0	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000630	2AV5_A_15_120	0.94286	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001943	1TD4_A_12_114	0.96855	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000891	2OHW_A_3_130		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001729	1H3I_A_52_193		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000059	1LDJ_A_17_413	0.3986722222222222	18	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000865	1JMM_A_464_840	0.88445	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000637	1RZH_H_36_248	0.8281111111111112	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000405	2B0A_A_1_185	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002352	4EHY_A_227_295		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000061	1GR3_A_549_680	0.7743194444444444	36	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002736	3GF8_A_34_168	0.40838	42	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002504	5KVM_A_28_162		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001381	5M97_B_6_72	1.0	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000253	1Q90_L_1_32	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001147	1Q79_A_365_498	0.55464	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001375	6LKY_A_1_339	0.7406205479452055	73	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002194	3W1E_A_1_87		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001711	1T07_A_1_79	0.837025	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001523	2AXT_L_1_37	0.95644	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002709	3NZ3_A_5_104	0.6351363636363636	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000862	2X5P_A_23_118	0.6186272727272727	11	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000608	2CZ8_B_3_68	0.9512875	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002399	4FXW_D_44_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000298	2EDM_A_41_201	0.87285	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001178	3D5R_C_11_75	0.9665333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001944	1VQ0_A_231_287	0.8783333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000896	1WPN_A_2_188	0.9094625	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002700	4CID_A_5_57		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001185	1UG7_A_8_122		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000265	3CYG_B_38_238	0.6544166666666666	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002532	3V68_A_132_240	0.7766	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000601	1OF9_A_1_77	0.7504	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002156	4PZI_A_956_1016	0.8332142857142857	14	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002364	1USU_A_443_527	0.97515	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000433	7S9U_K_1_122	0.772157142857143	23	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001727	4TQO_A_29_601	0.9475533333333336	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002390	5CW4_A_164_250		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001515	1IQ0_A_1_96	0.8597	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001171	2FUG_1_334_438		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000291	1K32_A_39_319		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001343	1VAZ_A_1_76	0.8078000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002169	5C3L_B_283_406	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001388	1MWP_A_28_123		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000068	3CBB_B_49_126	0.9234884615384614	145	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000854	1NXI_A_1_124		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001986	2FO1_D_52_114		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001972	1TUL_A_7_108		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001718	1VMO_A_1_163		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000296	1WLG_A_71_363		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001344	1G73_A_1_157		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001176	1VZY_A_1_233	0.8757333333333334	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000898	2QTP_A_3_171	0.94715	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002397	5ELT_B_1_36	0.94315	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001512	3CI0_K_204_274	0.7589	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001720	2QFI_A_5_208		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002363	2IW5_B_308_375		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000434	1C48_C_301_369	0.6142647058823529	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000606	5Z62_J_25_80	0.96645	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002151	5A97_C_1_485	0.8461571428571428	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000262	1Q90_M_62_95		3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002535	1IHM_A_1228_1262	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002707	4M0Q_A_11_231	0.941275	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000050	1GER_A_3_329	0.7268227272727272	44	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001182	1ZKE_A_1_79		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001149	1UDX_A_341_416		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001975	1EAK_A_108_216	0.5100610169491526	120	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000853	2CKA_A_2028_2085	0.85705	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001981	1H99_A_67_168	0.8342	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002738	4LL7_C_46_135		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000639	1X7I_A_2_248	0.8821666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001579	2P3Y_A_84_228	0.7248	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000699	1VQO_X_7_88	1.0	1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002798	2YRT_A_8_75	0.8897999999999999	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001921	1FFV_C_178_287	0.9141166666666668	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000209	2BBH_A_13_244		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000807	6LEA_A_18_122	0.8544	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002308	5J9T_G_152_293		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001122	5CO4_B_1_148	0.6388642857142858	56	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002595	5BY8_B_18_102	0.9072	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001310	2RD5_A_35_297	0.77005	38	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001774	2OUT_A_94_131	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001546	3QF4_B_10_337	0.7620375	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000494	1NPE_A_913_1175	0.797225	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002105	3DUP_A_2_114		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001780	2K7M_A_5_109	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000652	2F09_A_1_82		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000460	1PVM_A_143_178		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002337	1RR7_A_27_71		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000838	1JB0_X_7_31		2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002753	2K2V_A_1_126		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002561	4FLA_A_176_301		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000236	3ISU_A_1532_1630	0.9362	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000458	2DX6_A_2_159	0.7663675	40	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000800	1E2W_A_1_168	0.98322	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002559	2L2L_A_137_178	1.0	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001926	1SU8_A_437_636	0.6799833333333334	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001328	2END_A_2_138		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002566	4QQ0_A_691_757	0.6730499999999999	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000231	3LUU_A_2_100	0.7796833333333333	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000003	1OI7_A_125_288	0.7559444444444444	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002754	2P9X_A_2_99		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000467	4FQN_B_292_358	0.9281	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002330	5ICA_C_900_1046	0.8136333333333333	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002102	2VH1_A_129_260	0.7923666666666667	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001787	2R7C_A_2_143		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000655	4HPS_A_1_206	0.95215	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001541	7WGJ_C_1_159	0.55493893129771	134	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000493	1OZB_I_2_25	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001773	1Y8O_A_13_176	0.9154333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002592	2LLZ_A_3_100		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001317	4AUT_A_202_439	0.6055250000000001	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001919	1KBH_A_1_47	1.0	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001125	2JOE_A_2_131		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000238	1DKC_A_1_38	0.7765	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002339	2G9W_A_73_124	1.0	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001548	2P3P_A_66_262		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001910	1VF5_C_170_231	0.6979666666666667	12	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002306	2KTA_A_2_66		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000451	7JG7_G_4_303	0.85120625	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001583	1R75_A_12_132	0.91785	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000663	1V93_A_1_216	0.8501833333333332	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002134	4JVH_A_12_58	0.882625	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000207	1VSQ_C_159_323	0.9288857142857144	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002550	3D4R_A_1_82		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002762	3BRV_C_702_743		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000809	2DYJ_A_4_94	0.6982777777777778	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000035	1JOV_A_10_269	0.4270305084745763	59	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001321	1Z9E_A_347_429		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002796	2JVH_A_198_266		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001113	2VGL_S_1_142	0.636536	25	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001577	1KPT_A_1_105		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001745	1OQC_A_13_124	0.8572666666666667	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001319	2Y3V_D_1_144	0.7629444444444444	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001917	1XFO_A_73_163	0.7778428571428571	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001789	1MW8_X_193_520	0.8461333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002568	4BIN_A_35_145	0.8079999999999999	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000831	1LNG_A_1_87	0.8630249999999999	4	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001742	1YF2_A_221_425	0.743	5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001570	1R13_A_84_109		5	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002791	4CXF_B_2_30		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001928	1EGW_A_2_72	0.90095	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001114	1WA8_A_1_99	0.8400000000000001	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001326	3MPW_E_2_91	0.9602727272727272	22	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002765	4PKY_C_585_629		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000200	1G9L_A_6_144	1.0	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002557	3HL6_A_2_213		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000664	1BYR_A_2_153	0.6558799999999999	15	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002133	3QB2_A_1_156	0.9055	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002301	5FD9_A_18_142	0.8836142857142858	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000456	4MHC_A_136_615	0.6460222222222223	9	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001584	1DEB_A_2_55		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000607	4HL6_A_7_381	0.9080125	8	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002362	1VHN_A_238_308		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000435	4RL4_A_1_173	0.9201	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002706	5YS3_A_5_188	0.8948333333333333	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000051	1RP0_A_39_284	0.77525	10	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001183	3RNM_E_110_152	0.8928285714285714	7	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000263	3KHJ_A_3_379	0.94221875	16	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002534	1FCD_A_328_401	0.9687333333333332	3	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000899	1N6Z_A_1_105		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001177	1SZI_A_206_431		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000297	1RKL_A_1_36		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001345	1HXI_A_334_445	0.6420592592592592	98	(-0.111604407, -0.827112556, 0.550845206, -0.822824538, -0.233906791, -0.517927527, 0.557230234, -0.51105243, -0.654463112)	manual
3001721	3LUZ_B_2_261	0.7120309523809524	42	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3002396	4DJD_E_318_442	0.99355	2	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3001513	5FB9_B_21_285	0.7192333333333333	6	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
3000852	1LPV_A_1_52		1	(1, 0, 0, 0, 1, 0, 0, 0, 1)	automatic
